aerolinea,origen,destino,retraso,distancia_km,fecha_partida,dia_semana,hora_salida,Time,fecha_hora_clima,temperatura,velocidad_viento,precipitacion,visibilidad
XE,ORD,PIA,1,666.6667,2018-12-29 17:04:00,4,17:04:00,1024,2018-12-29 17:00:00,-1.6,1.0,0.0,6000
9E,ABE,DTW,0,1466.6666,2018-12-08 06:00:00,5,06:00:00,360,2018-12-08 06:00:00,-6.2,3.2,0.0,10000
WN,HRL,SAT,1,733.3333,2018-12-16 07:05:00,3,07:05:00,425,2018-12-16 07:00:00,7.2,10.2,0.0,9000
AA,DFW,LGA,0,2666.6667,2018-12-17 09:15:00,7,09:15:00,555,2018-12-17 09:00:00,6.3,8.6,0.0,6000
EV,ATL,OAJ,1,1040.0,2018-12-04 14:47:00,4,14:47:00,887,2018-12-04 14:00:00,4.5,16.0,0.0,8000
MQ,TYR,DFW,0,666.6667,2018-12-21 18:15:00,7,18:15:00,1095,2018-12-21 18:00:00,11.1,14.8,0.0,10000
9E,DTW,BGR,1,1653.3334,2018-12-28 10:30:00,5,10:30:00,630,2018-12-28 10:00:00,11.5,21.4,0.3,6000
9E,TYS,ATL,0,893.3333,2018-12-21 06:30:00,1,06:30:00,390,2018-12-21 06:00:00,6.8,3.9,0.4,6000
DL,MSP,LGA,0,2213.3333,2018-12-19 15:15:00,1,15:15:00,915,2018-12-19 15:00:00,2.3,9.2,0.0,6000
OO,MSP,SDF,0,1333.3334,2018-12-19 09:55:00,2,09:55:00,595,2018-12-19 09:00:00,1.1,6.7,0.0,6000
FL,ATL,ACY,0,1546.6666,2018-12-23 15:23:00,4,15:23:00,923,2018-12-23 15:00:00,9.4,16.1,0.0,9000
OO,ELP,DEN,0,1533.3334,2018-12-21 06:33:00,7,06:33:00,393,2018-12-21 06:00:00,7.7,1.8,0.0,10000
DL,TPA,ATL,0,1333.3334,2018-12-24 08:30:00,3,08:30:00,510,2018-12-24 08:00:00,7.3,8.5,0.0,6000
MQ,IND,ORD,0,933.3333,2018-12-03 12:35:00,7,12:35:00,755,2018-12-03 12:00:00,3.2,14.2,0.0,6000
US,PHX,MSP,1,2520.0,2018-12-03 09:45:00,7,09:45:00,585,2018-12-03 09:00:00,5.2,6.3,0.0,6000
WN,SDF,PHX,1,3400.0,2018-12-20 07:00:00,1,07:00:00,420,2018-12-20 07:00:00,7.8,10.8,0.1,6000
AA,JFK,SFO,0,5400.0,2018-12-05 07:00:00,1,07:00:00,420,2018-12-05 07:00:00,-3.2,12.1,0.0,10000
CO,IAH,SJU,1,3293.3333,2018-12-30 10:15:00,3,10:15:00,615,2018-12-30 10:00:00,7.7,11.3,3.5,4000
WN,OAK,SEA,1,1666.6666,2018-12-27 06:10:00,6,06:10:00,370,2018-12-27 06:00:00,8.7,6.1,0.0,6000
WN,ELP,HOU,1,1333.3334,2018-12-19 10:25:00,5,10:25:00,625,2018-12-19 10:00:00,4.9,15.0,0.0,10000
WN,SEA,DEN,1,2066.6667,2018-12-25 13:05:00,6,13:05:00,785,2018-12-25 13:00:00,2.7,2.6,0.0,6000
OH,DTW,GSO,0,1520.0,2018-12-18 19:55:00,6,19:55:00,1195,2018-12-18 19:00:00,1.5,7.9,0.0,10000
AA,DEN,MIA,1,3000.0,2018-12-04 08:50:00,3,08:50:00,530,2018-12-04 08:00:00,-5.8,5.3,0.0,8000
AA,DFW,FLL,0,2066.6667,2018-12-28 09:00:00,4,09:00:00,540,2018-12-28 09:00:00,3.1,14.2,0.0,10000
DL,GSP,ATL,0,866.6667,2018-12-11 06:25:00,1,06:25:00,385,2018-12-11 06:00:00,2.3,10.2,0.0,6000
US,CLT,PIT,1,1146.6666,2018-12-25 14:55:00,5,14:55:00,895,2018-12-25 14:00:00,1.7,3.7,0.0,9000
DL,ATL,PIT,0,1426.6666,2018-12-13 09:45:00,5,09:45:00,585,2018-12-13 09:00:00,3.8,7.8,0.0,6000
UA,SFO,BOS,1,4533.3335,2018-12-13 14:30:00,2,14:30:00,870,2018-12-13 14:00:00,6.0,9.5,0.0,8000
DL,SLC,BOS,1,3666.6667,2018-12-05 17:10:00,4,17:10:00,1030,2018-12-05 17:00:00,-3.7,6.2,0.0,6000
WN,PHX,SFO,1,1800.0,2018-12-24 11:35:00,5,11:35:00,695,2018-12-24 11:00:00,7.3,6.9,0.0,8000
XE,IAH,BTR,0,786.6667,2018-12-14 14:20:00,3,14:20:00,860,2018-12-14 14:00:00,7.7,21.0,0.1,6000
OO,XNA,DEN,0,1640.0,2018-12-16 13:26:00,3,13:26:00,806,2018-12-16 13:00:00,1.8,5.4,0.0,6000
UA,ORD,SAN,0,3546.6667,2018-12-03 10:13:00,4,10:13:00,613,2018-12-03 10:00:00,0.3,16.6,0.1,4000
CO,EWR,PBI,1,2373.3333,2018-12-16 16:24:00,4,16:24:00,984,2018-12-16 16:00:00,4.0,23.1,2.5,4000
OO,LAX,TUL,0,2320.0,2018-12-11 12:46:00,4,12:46:00,766,2018-12-11 12:00:00,10.2,7.3,0.0,10000
WN,LAX,SJC,1,866.6667,2018-12-17 09:15:00,6,09:15:00,555,2018-12-17 09:00:00,11.9,7.1,0.0,8000
XE,DFW,IAH,1,866.6667,2018-12-22 16:30:00,2,16:30:00,990,2018-12-22 16:00:00,13.9,18.9,0.0,10000
XE,EWR,PVD,1,786.6667,2018-12-24 12:40:00,3,12:40:00,760,2018-12-24 12:00:00,1.4,2.9,0.1,6000
FL,PBI,ATL,1,1426.6666,2018-12-23 16:47:00,5,16:47:00,1007,2018-12-23 16:00:00,18.8,14.8,0.0,9000
DL,ATL,SAV,0,840.0,2018-12-10 13:35:00,4,13:35:00,815,2018-12-10 13:00:00,3.6,10.4,0.0,6000
DL,DCA,MCO,1,1973.3334,2018-12-23 20:00:00,5,20:00:00,1200,2018-12-23 20:00:00,8.1,7.4,0.0,8000
AA,MIA,ORD,0,2733.3333,2018-12-16 15:10:00,2,15:10:00,910,2018-12-16 15:00:00,22.0,3.6,0.0,8000
MQ,MSP,LGA,0,2133.3333,2018-12-29 08:45:00,4,08:45:00,525,2018-12-29 08:00:00,-19.6,8.0,0.0,10000
US,PHX,SEA,1,2440.0,2018-12-30 17:40:00,3,17:40:00,1060,2018-12-30 17:00:00,6.2,13.1,0.0,10000
XE,EWR,CLT,0,1760.0,2018-12-13 08:02:00,1,08:02:00,482,2018-12-13 08:00:00,-0.2,13.1,0.0,6000
YV,ORD,SBN,1,520.0,2018-12-03 18:40:00,5,18:40:00,1120,2018-12-03 18:00:00,0.2,18.9,0.0,6000
AA,DCA,MIA,1,2266.6667,2018-12-22 16:50:00,1,16:50:00,1010,2018-12-22 16:00:00,9.2,28.0,0.0,9000
US,CLT,PHL,1,1320.0,2018-12-26 17:55:00,4,17:55:00,1075,2018-12-26 17:00:00,9.5,5.8,0.0,10000
OO,ORD,AVL,1,1400.0,2018-12-05 17:59:00,6,17:59:00,1079,2018-12-05 17:00:00,-2.5,14.1,0.0,6000
FL,MCO,BOS,0,2253.3333,2018-12-06 08:05:00,4,08:05:00,485,2018-12-06 08:00:00,6.6,13.1,0.0,10000
AS,HNL,SEA,0,4533.3335,2018-12-07 09:10:00,3,09:10:00,550,2018-12-07 09:00:00,21.9,14.6,0.0,9000
AA,DFW,HNL,1,6933.3335,2018-12-25 13:40:00,5,13:40:00,820,2018-12-25 13:00:00,13.4,5.5,0.0,6000
HA,HNL,OGG,1,493.33334,2018-12-30 17:25:00,7,17:25:00,1045,2018-12-30 17:00:00,22.7,18.6,0.0,6000
EV,MEM,DEN,0,2066.6667,2018-12-12 13:35:00,5,13:35:00,815,2018-12-12 13:00:00,6.5,20.0,0.0,6000
OH,CMH,DCA,1,1093.3334,2018-12-09 11:00:00,4,11:00:00,660,2018-12-09 11:00:00,-5.5,11.6,0.0,6000
AS,SNA,SEA,0,2306.6667,2018-12-12 08:00:00,3,08:00:00,480,2018-12-12 08:00:00,11.2,5.4,0.0,10000
DL,ATL,ORD,0,1786.6666,2018-12-29 08:25:00,4,08:25:00,505,2018-12-29 08:00:00,11.9,6.6,0.0,6000
9E,CAE,DTW,1,1680.0,2018-12-02 12:34:00,1,12:34:00,754,2018-12-02 12:00:00,18.5,20.4,0.0,6000
US,BOS,DCA,1,1213.3334,2018-12-23 20:00:00,1,20:00:00,1200,2018-12-23 20:00:00,3.4,14.9,0.0,10000
OO,XNA,DEN,0,1640.0,2018-12-02 09:25:00,2,09:25:00,565,2018-12-02 09:00:00,3.7,18.8,0.0,10000
UA,SFO,SEA,0,1773.3334,2018-12-07 08:19:00,3,08:19:00,499,2018-12-07 08:00:00,8.9,6.4,0.0,10000
CO,EWR,RSW,1,2733.3333,2018-12-13 10:25:00,5,10:25:00,625,2018-12-13 10:00:00,-0.8,16.6,0.0,8000
MQ,SLC,ORD,0,2666.6667,2018-12-11 15:55:00,2,15:55:00,955,2018-12-11 15:00:00,-2.0,2.2,0.0,6000
AA,DFW,BOS,0,2666.6667,2018-12-10 06:20:00,4,06:20:00,380,2018-12-10 06:00:00,2.3,8.7,0.0,10000
CO,IAH,EWR,1,2693.3333,2018-12-22 10:45:00,6,10:45:00,645,2018-12-22 10:00:00,8.9,12.6,0.0,10000
MQ,LAX,RNO,0,1200.0,2018-12-06 12:30:00,4,12:30:00,750,2018-12-06 12:00:00,12.3,16.6,0.2,6000
WN,DEN,OAK,1,2200.0,2018-12-10 16:50:00,3,16:50:00,1010,2018-12-10 16:00:00,1.5,20.1,0.0,10000
WN,DAL,MSY,1,1066.6666,2018-12-31 14:45:00,2,14:45:00,885,2018-12-31 14:00:00,5.6,12.1,0.0,6000
MQ,CLT,LGA,1,1520.0,2018-12-16 11:05:00,2,11:05:00,665,2018-12-16 11:00:00,4.3,12.4,0.0,9000
OO,PSC,SFO,0,1666.6666,2018-12-27 17:18:00,2,17:18:00,1038,2018-12-27 17:00:00,-0.4,1.1,0.0,6000
F9,DEN,MSP,0,1546.6666,2018-12-17 10:35:00,6,10:35:00,635,2018-12-17 10:00:00,-2.0,10.6,0.0,10000
WN,SFO,DEN,0,2000.0,2018-12-07 12:30:00,4,12:30:00,750,2018-12-07 12:00:00,6.7,9.2,0.0,10000
DL,TPA,JFK,0,2186.6667,2018-12-12 12:28:00,4,12:28:00,748,2018-12-12 12:00:00,5.7,11.5,0.0,8000
FL,BWI,MCO,0,1946.6666,2018-12-29 15:40:00,7,15:40:00,940,2018-12-29 15:00:00,11.4,10.0,0.0,8000
YV,MCI,CLT,0,1733.3334,2018-12-14 18:20:00,6,18:20:00,1100,2018-12-14 18:00:00,4.8,15.2,0.0,10000
WN,PHX,OAK,1,1666.6666,2018-12-20 13:10:00,5,13:10:00,790,2018-12-20 13:00:00,6.7,3.2,0.0,10000
AS,BUR,SEA,1,2133.3333,2018-12-31 11:00:00,2,11:00:00,660,2018-12-31 11:00:00,9.7,2.3,0.0,8000
9E,ATL,MEM,0,1266.6666,2018-12-01 20:15:00,7,20:15:00,1215,2018-12-01 20:00:00,14.9,12.1,3.3,4000
WN,BWI,MKE,1,1666.6666,2018-12-13 13:20:00,6,13:20:00,800,2018-12-13 13:00:00,2.9,5.5,0.0,9000
DL,PHL,DTW,0,1613.3334,2018-12-18 16:19:00,3,16:19:00,979,2018-12-18 16:00:00,3.6,21.8,0.0,10000
US,ATL,CLT,0,1146.6666,2018-12-28 17:56:00,3,17:56:00,1076,2018-12-28 17:00:00,16.1,14.8,5.5,4000
OO,PDX,SLC,1,1400.0,2018-12-18 18:15:00,7,18:15:00,1095,2018-12-18 18:00:00,10.4,18.9,0.4,6000
WN,FLL,TPA,1,800.0,2018-12-29 17:35:00,6,17:35:00,1055,2018-12-29 17:00:00,26.5,15.3,0.1,6000
UA,SFO,SEA,0,1773.3334,2018-12-18 10:40:00,7,10:40:00,640,2018-12-18 10:00:00,8.9,3.6,0.0,6000
B6,JFK,PBI,0,2413.3333,2018-12-18 09:02:00,5,09:02:00,542,2018-12-18 09:00:00,-0.4,31.6,0.0,8000
AS,KOA,SEA,1,4493.3335,2018-12-08 14:00:00,5,14:00:00,840,2018-12-08 14:00:00,20.4,5.7,0.0,10000
EV,JFK,IAD,1,1106.6666,2018-12-13 19:27:00,4,19:27:00,1167,2018-12-13 19:00:00,6.8,13.0,0.0,6000
WN,OAK,SNA,1,1066.6666,2018-12-27 13:00:00,5,13:00:00,780,2018-12-27 13:00:00,7.3,12.0,0.0,10000
9E,DAY,MSP,0,1573.3334,2018-12-15 13:27:00,6,13:27:00,807,2018-12-15 13:00:00,7.4,24.1,0.1,6000
DL,ATL,DEN,1,2733.3333,2018-12-22 16:15:00,2,16:15:00,975,2018-12-22 16:00:00,6.1,15.4,0.0,10000
EV,CLE,ATL,1,1533.3334,2018-12-29 14:10:00,3,14:10:00,850,2018-12-29 14:00:00,0.3,18.7,0.0,6000
EV,DCA,CVG,0,1440.0,2018-12-07 06:30:00,1,06:30:00,390,2018-12-07 06:00:00,2.3,12.2,0.0,10000
YV,PHX,DRO,0,1506.6666,2018-12-15 09:56:00,4,09:56:00,596,2018-12-15 09:00:00,11.8,12.6,0.0,6000
EV,SAV,ATL,0,1000.0,2018-12-13 15:18:00,1,15:18:00,918,2018-12-13 15:00:00,12.9,7.0,0.0,6000
B6,BOS,DCA,0,1346.6666,2018-12-21 11:00:00,3,11:00:00,660,2018-12-21 11:00:00,9.8,24.2,1.7,5000
B6,LAS,LGB,1,866.6667,2018-12-10 18:08:00,3,18:08:00,1088,2018-12-10 18:00:00,11.6,2.5,0.0,8000
MQ,CVG,ORD,0,1066.6666,2018-12-31 17:20:00,4,17:20:00,1040,2018-12-31 17:00:00,11.1,17.6,0.9,5000
OH,DFW,MEM,0,1226.6666,2018-12-11 16:30:00,3,16:30:00,990,2018-12-11 16:00:00,10.1,17.1,0.0,10000
US,DFW,CLT,0,1960.0,2018-12-13 07:00:00,5,07:00:00,420,2018-12-13 07:00:00,15.3,28.9,0.1,6000
AA,MIA,EGE,0,3733.3333,2018-12-08 09:20:00,4,09:20:00,560,2018-12-08 09:00:00,21.9,14.1,0.0,9000
WN,DAL,MSY,1,1066.6666,2018-12-07 11:35:00,3,11:35:00,695,2018-12-07 11:00:00,8.1,14.6,0.0,6000
US,MCO,PHL,1,1866.6666,2018-12-14 07:55:00,6,07:55:00,475,2018-12-14 07:00:00,18.3,12.0,0.0,6000
US,CLT,PIT,0,1120.0,2018-12-22 11:35:00,5,11:35:00,695,2018-12-22 11:00:00,3.8,14.8,0.0,10000
DL,BDL,MSP,1,2440.0,2018-12-04 08:15:00,5,08:15:00,495,2018-12-04 08:00:00,0.5,13.0,0.0,9000
UA,SFO,DEN,1,2133.3333,2018-12-18 05:45:00,1,05:45:00,345,2018-12-18 05:00:00,10.6,3.8,0.0,6000
CO,BOS,IAH,1,3626.6667,2018-12-28 13:05:00,2,13:05:00,785,2018-12-28 13:00:00,2.8,16.9,0.4,6000
AS,CDV,YAK,0,666.6667,2018-12-15 16:58:00,1,16:58:00,1018,2018-12-15 16:00:00,0.8,12.6,0.0,6000
EV,ATL,ABY,0,706.6667,2018-12-06 20:36:00,3,20:36:00,1236,2018-12-06 20:00:00,7.7,4.7,0.0,6000
UA,DEN,PHX,1,1466.6666,2018-12-30 11:15:00,7,11:15:00,675,2018-12-30 11:00:00,-2.2,14.5,0.0,10000
OH,HTS,CVG,0,706.6667,2018-12-01 14:47:00,3,14:47:00,887,2018-12-01 14:00:00,10.1,7.3,1.5,5000
AA,AUS,DFW,0,866.6667,2018-12-14 09:00:00,7,09:00:00,540,2018-12-14 09:00:00,6.2,30.3,0.0,6000
WN,STL,MDW,1,800.0,2018-12-21 17:05:00,3,17:05:00,1025,2018-12-21 17:00:00,1.9,21.4,0.0,6000
XE,BDL,EWR,0,840.0,2018-12-01 10:27:00,1,10:27:00,627,2018-12-01 10:00:00,-2.2,8.0,0.0,10000
AA,DFW,ORD,1,1866.6666,2018-12-29 18:10:00,5,18:10:00,1090,2018-12-29 18:00:00,4.6,17.1,0.0,6000
EV,ATL,MSN,1,1760.0,2018-12-15 17:45:00,7,17:45:00,1065,2018-12-15 17:00:00,12.2,21.1,0.1,6000
UA,BWI,ORD,1,1760.0,2018-12-17 11:46:00,3,11:46:00,706,2018-12-17 11:00:00,4.8,15.4,0.0,6000
WN,MDW,SNA,1,3533.3333,2018-12-11 11:45:00,3,11:45:00,705,2018-12-11 11:00:00,-3.9,16.0,0.0,10000
WN,ELP,LAS,1,1533.3334,2018-12-16 09:20:00,6,09:20:00,560,2018-12-16 09:00:00,5.1,4.7,0.0,6000
OH,RDU,BOS,1,1626.6666,2018-12-05 19:30:00,7,19:30:00,1170,2018-12-05 19:00:00,7.4,22.9,0.0,9000
XE,MKE,IAH,1,2293.3333,2018-12-27 13:35:00,1,13:35:00,815,2018-12-27 13:00:00,3.8,34.2,0.0,6000
OO,SMX,LAX,0,760.0,2018-12-03 06:30:00,4,06:30:00,390,2018-12-03 06:00:00,6.4,8.7,0.0,9000
AA,ORD,STL,0,866.6667,2018-12-25 09:50:00,1,09:50:00,590,2018-12-25 09:00:00,-1.8,6.0,0.0,6000
WN,LAX,SFO,1,1000.0,2018-12-23 12:50:00,7,12:50:00,770,2018-12-23 12:00:00,10.0,8.2,0.0,9000
XE,CLE,MCI,0,1626.6666,2018-12-05 17:50:00,6,17:50:00,1070,2018-12-05 17:00:00,-0.5,16.9,0.1,4000
DL,ATL,MIA,0,1533.3334,2018-12-11 17:25:00,5,17:25:00,1045,2018-12-11 17:00:00,7.2,16.3,0.0,10000
DL,JFK,SEA,0,5066.6665,2018-12-02 07:30:00,7,07:30:00,450,2018-12-02 07:00:00,8.6,22.2,0.8,5000
WN,SAN,SMF,0,1400.0,2018-12-27 06:55:00,5,06:55:00,415,2018-12-27 06:00:00,9.7,9.8,0.0,10000
WN,ISP,TPA,1,2533.3333,2018-12-17 14:40:00,3,14:40:00,880,2018-12-17 14:00:00,3.8,11.5,0.0,6000
WN,LAX,DEN,1,1800.0,2018-12-26 11:30:00,6,11:30:00,690,2018-12-26 11:00:00,8.6,9.9,0.0,10000
US,LGA,DCA,0,946.6667,2018-12-11 07:00:00,3,07:00:00,420,2018-12-11 07:00:00,-3.6,7.3,0.0,10000
WN,DTW,BWI,1,1266.6666,2018-12-06 07:15:00,3,07:15:00,435,2018-12-06 07:00:00,-3.0,17.1,0.0,6000
US,PHX,DCA,1,3306.6667,2018-12-15 13:15:00,3,13:15:00,795,2018-12-15 13:00:00,10.2,9.5,0.0,6000
AA,SEA,DFW,0,3066.6667,2018-12-27 06:10:00,1,06:10:00,370,2018-12-27 06:00:00,3.8,7.8,0.6,5000
WN,DTW,MDW,0,1000.0,2018-12-26 09:35:00,4,09:35:00,575,2018-12-26 09:00:00,0.5,6.4,0.0,6000
UA,LAX,ORD,0,3200.0,2018-12-24 23:19:00,7,23:19:00,1399,2018-12-24 23:00:00,14.9,10.3,0.0,10000
MQ,ORD,CLT,0,1533.3334,2018-12-15 20:00:00,4,20:00:00,1200,2018-12-15 20:00:00,5.8,13.4,0.0,10000
MQ,CAE,DFW,0,2466.6667,2018-12-03 06:05:00,3,06:05:00,365,2018-12-03 06:00:00,17.5,15.9,0.0,10000
FL,MCO,MKE,0,2346.6667,2018-12-06 19:42:00,3,19:42:00,1182,2018-12-06 19:00:00,19.1,7.9,0.0,10000
DL,ATL,CLT,0,920.0,2018-12-05 12:20:00,5,12:20:00,740,2018-12-05 12:00:00,-0.8,15.1,0.0,10000
DL,ORD,ATL,0,1773.3334,2018-12-25 19:10:00,2,19:10:00,1150,2018-12-25 19:00:00,6.7,9.5,0.0,6000
AA,DEN,MIA,1,2933.3333,2018-12-05 23:55:00,3,23:55:00,1435,2018-12-05 23:00:00,-0.2,17.5,0.0,6000
OO,LAX,TUS,0,1066.6666,2018-12-21 21:15:00,3,21:15:00,1275,2018-12-21 21:00:00,18.0,7.8,0.0,10000
9E,MEM,TYS,0,1040.0,2018-12-18 14:15:00,3,14:15:00,855,2018-12-18 14:00:00,3.9,7.1,0.0,6000
9E,IAH,MEM,1,1400.0,2018-12-07 11:50:00,4,11:50:00,710,2018-12-07 11:00:00,16.3,6.6,0.1,6000
WN,MSP,STL,0,1400.0,2018-12-06 06:10:00,5,06:10:00,370,2018-12-06 06:00:00,-10.4,11.4,0.0,10000
WN,BWI,LGA,1,933.3333,2018-12-30 14:20:00,4,14:20:00,860,2018-12-30 14:00:00,3.3,1.5,0.0,8000
AA,DCA,MIA,1,2133.3333,2018-12-02 13:20:00,6,13:20:00,800,2018-12-02 13:00:00,8.8,8.0,0.0,6000
US,DFW,CLT,1,1960.0,2018-12-29 07:00:00,7,07:00:00,420,2018-12-29 07:00:00,2.5,13.5,0.0,9000
UA,DEN,ORD,0,1826.6666,2018-12-10 21:40:00,1,21:40:00,1300,2018-12-10 21:00:00,11.9,5.0,0.0,6000
UA,ORD,SFO,0,3960.0,2018-12-19 20:35:00,4,20:35:00,1235,2018-12-19 20:00:00,9.4,18.4,0.0,9000
XE,CLE,MHT,0,1173.3334,2018-12-08 15:20:00,3,15:20:00,920,2018-12-08 15:00:00,-3.3,14.7,0.0,6000
9E,CVG,GSP,0,973.3333,2018-12-15 20:30:00,5,20:30:00,1230,2018-12-15 20:00:00,9.0,15.0,0.4,6000
AS,FAI,ANC,0,840.0,2018-12-27 08:00:00,2,08:00:00,480,2018-12-27 08:00:00,-13.6,3.4,0.0,6000
OO,PHX,LAX,0,1080.0,2018-12-01 19:54:00,1,19:54:00,1194,2018-12-01 19:00:00,15.7,5.8,0.0,10000
DL,IAD,ATL,0,1600.0,2018-12-29 14:35:00,1,14:35:00,875,2018-12-29 14:00:00,9.9,14.8,0.0,9000
EV,GNV,ATL,1,1093.3334,2018-12-29 10:08:00,1,10:08:00,608,2018-12-29 10:00:00,18.2,7.1,0.0,6000
AA,DFW,TUL,0,800.0,2018-12-01 14:00:00,2,14:00:00,840,2018-12-01 14:00:00,14.6,24.9,0.0,10000
YV,CLT,MEM,0,1466.6666,2018-12-25 19:49:00,4,19:49:00,1189,2018-12-25 19:00:00,9.8,2.1,0.0,9000
OO,LAS,LAX,0,1000.0,2018-12-10 17:40:00,1,17:40:00,1060,2018-12-10 17:00:00,9.6,3.3,0.0,8000
WN,RNO,OAK,0,733.3333,2018-12-16 09:15:00,6,09:15:00,555,2018-12-16 09:00:00,2.6,4.1,0.0,6000
WN,BWI,BOS,0,1066.6666,2018-12-16 20:35:00,7,20:35:00,1235,2018-12-16 20:00:00,5.6,16.8,0.9,5000
HA,KOA,HNL,0,560.0,2018-12-09 14:41:00,3,14:41:00,881,2018-12-09 14:00:00,21.9,5.9,0.0,10000
CO,DCA,IAH,0,2733.3333,2018-12-25 19:35:00,3,19:35:00,1175,2018-12-25 19:00:00,4.6,7.6,0.0,6000
DL,ATL,SAT,0,2213.3333,2018-12-13 08:22:00,1,08:22:00,502,2018-12-13 08:00:00,3.5,9.0,0.0,6000
US,LAS,PHX,0,973.3333,2018-12-31 09:50:00,3,09:50:00,590,2018-12-31 09:00:00,1.2,9.5,0.0,9000
WN,ABQ,MDW,1,2133.3333,2018-12-26 11:55:00,3,11:55:00,715,2018-12-26 11:00:00,2.4,12.8,0.0,10000
US,BOS,LAS,0,4866.6665,2018-12-12 18:00:00,5,18:00:00,1080,2018-12-12 18:00:00,1.5,23.4,0.0,9000
XE,IAH,MFE,0,973.3333,2018-12-15 09:10:00,1,09:10:00,550,2018-12-15 09:00:00,10.1,16.0,0.0,6000
MQ,XNA,DFW,0,933.3333,2018-12-21 06:00:00,2,06:00:00,360,2018-12-21 06:00:00,1.9,19.4,0.0,8000
WN,PHX,MSY,1,2333.3333,2018-12-01 14:40:00,1,14:40:00,880,2018-12-01 14:00:00,8.4,4.7,0.0,10000
EV,ATL,VPS,1,986.6667,2018-12-13 12:06:00,3,12:06:00,726,2018-12-13 12:00:00,4.2,7.0,0.0,6000
EV,ATL,CAK,1,1346.6666,2018-12-03 16:15:00,2,16:15:00,975,2018-12-03 16:00:00,13.6,12.8,0.0,6000
UA,PIT,DEN,1,3040.0,2018-12-30 07:47:00,1,07:47:00,467,2018-12-30 07:00:00,-0.8,8.9,0.0,6000
AA,LAX,BOS,1,4200.0,2018-12-31 21:05:00,4,21:05:00,1265,2018-12-31 21:00:00,16.5,19.2,0.0,10000
UA,DEN,CMH,0,2173.3333,2018-12-06 10:05:00,5,10:05:00,605,2018-12-06 10:00:00,-7.7,4.1,0.0,10000
OH,BOS,CVG,0,2080.0,2018-12-25 12:51:00,3,12:51:00,771,2018-12-25 12:00:00,-0.9,13.9,0.0,10000
WN,CMH,BWI,1,933.3333,2018-12-30 13:40:00,6,13:40:00,820,2018-12-30 13:00:00,-2.5,5.5,0.0,9000
UA,DEN,SJC,1,2200.0,2018-12-20 19:25:00,5,19:25:00,1165,2018-12-20 19:00:00,6.7,3.1,0.0,10000
UA,ORD,MCO,0,2173.3333,2018-12-16 16:30:00,5,16:30:00,990,2018-12-16 16:00:00,4.9,10.2,0.0,10000
B6,SJU,JFK,1,3160.0,2018-12-25 02:59:00,3,02:59:00,179,2018-12-25 02:00:00,25.0,16.3,0.0,10000
9E,TYS,DTW,0,1413.3334,2018-12-12 16:58:00,3,16:58:00,1018,2018-12-12 16:00:00,6.8,12.1,0.0,6000
OO,CLE,DEN,0,2746.6667,2018-12-13 11:30:00,7,11:30:00,690,2018-12-13 11:00:00,1.2,11.5,0.0,8000
WN,BWI,MHT,1,1066.6666,2018-12-16 07:00:00,2,07:00:00,420,2018-12-16 07:00:00,8.4,21.0,4.2,4000
FL,BOS,CAK,1,1400.0,2018-12-22 20:20:00,1,20:20:00,1220,2018-12-22 20:00:00,5.4,28.5,0.0,9000
MQ,SJC,LAX,0,1000.0,2018-12-09 12:55:00,4,12:55:00,775,2018-12-09 12:00:00,7.4,5.6,0.0,6000
DL,ATL,IND,0,1306.6666,2018-12-05 21:59:00,4,21:59:00,1319,2018-12-05 21:00:00,4.4,20.9,0.0,8000
MQ,CID,DFW,1,1800.0,2018-12-21 12:45:00,2,12:45:00,765,2018-12-21 12:00:00,-1.2,19.3,0.0,6000
DL,ATL,MDW,0,1560.0,2018-12-02 15:00:00,5,15:00:00,900,2018-12-02 15:00:00,18.1,10.1,0.0,6000
WN,MSY,LAS,1,3200.0,2018-12-20 16:40:00,7,16:40:00,1000,2018-12-20 16:00:00,13.5,15.8,0.0,6000
YV,PHX,SBA,0,1240.0,2018-12-23 14:45:00,2,14:45:00,885,2018-12-23 14:00:00,6.2,11.2,0.0,10000
B6,BOS,SEA,1,5026.6665,2018-12-26 17:40:00,4,17:40:00,1060,2018-12-26 17:00:00,1.1,14.5,0.0,10000
DL,ATL,DFW,1,2133.3333,2018-12-03 10:55:00,7,10:55:00,655,2018-12-03 10:00:00,9.6,9.4,0.0,8000
US,PHX,DFW,0,1866.6666,2018-12-13 16:05:00,7,16:05:00,965,2018-12-13 16:00:00,8.6,8.7,0.0,10000
AS,SAN,OGG,0,4666.6665,2018-12-15 09:30:00,3,09:30:00,570,2018-12-15 09:00:00,13.8,5.8,0.0,6000
AA,DFW,BUR,0,2733.3333,2018-12-25 11:20:00,1,11:20:00,680,2018-12-25 11:00:00,12.1,6.9,0.0,6000
FL,ATL,PHX,0,3600.0,2018-12-03 10:50:00,2,10:50:00,650,2018-12-03 10:00:00,9.6,9.4,0.0,8000
UA,BOS,SFO,0,5440.0,2018-12-05 11:22:00,5,11:22:00,682,2018-12-05 11:00:00,-4.8,10.7,0.0,10000
OO,SLC,ABQ,0,1360.0,2018-12-07 10:56:00,5,10:56:00,656,2018-12-07 10:00:00,-3.9,4.7,0.0,6000
FL,HSV,MCO,0,1506.6666,2018-12-14 11:55:00,2,11:55:00,715,2018-12-14 11:00:00,9.9,18.7,0.5,5000
